complaint_id,complaint_no,tenant_id,channel_id,user_id,category_id,subcategory_id,priority_id,latitude,longitude,district,province,location_text,geocoded_at,location_accuracy,current_status_id,assigned_team_id,assigned_user_id,is_public_view,due_date,resolved_at,closed_at,created_at,updated_at,detail,additional_detail
0ddf0b33-4c95-4add-a8c0-c58c33aa3909,CMP-20250426-01325,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000190,11111111-0001-0000-0000-000000000000,22222222-0003-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.917278,100.4629802,เกาะเกร็ด,นนทบุรี,บริเวณเกาะเกร็ด จ.นนทบุรี,2025-04-26 12:24:00,39.15,ffff0000-0000-0000-0000-000000000004,44444444-0001-0000-0000-000000000000,,True,2025-05-03 12:24:00,,,2025-04-26 12:24:00,2025-04-26 12:24:00,ท่อระบายน้ำอุดตัน น้ำขังสูงทุกครั้งที่ฝนตก ทรัพย์สินเสียหาย,ซอยข้างวัด น้ำขังสูงประมาณ 30 ซม.
37e17ca8-7a05-4d4b-bf36-233e95e2459d,CMP-20250424-01326,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000434,11111111-0001-0000-0000-000000000000,22222222-0003-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8786162,100.5005524,อ้อมเกร็ด,นนทบุรี,บริเวณอ้อมเกร็ด จ.นนทบุรี,2025-04-24 13:01:00,14.72,ffff0000-0000-0000-0000-000000000001,44444444-0001-0000-0000-000000000000,,True,2025-04-27 13:01:00,,,2025-04-24 13:01:00,2025-04-24 13:01:00,ทางเท้าชำรุด กระเบื้องแตกและยกตัว เสี่ยงต่อการสะดุดล้ม,ทางเท้าหน้าโรงเรียนประถม
f1b60987-0c0c-46f4-8fbd-573884992a89,CMP-20250508-01327,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000172,11111111-0003-0000-0000-000000000000,22222222-0009-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8344017,100.5180934,บางตลาด,นนทบุรี,บริเวณบางตลาด จ.นนทบุรี,2025-05-08 13:59:08,33.5,ffff0000-0000-0000-0000-000000000001,44444444-0003-0000-0000-000000000000,,True,2025-05-11 13:59:00,,,2025-05-08 13:59:00,2025-05-08 13:59:00,มีเสียงดังรบกวนจากสถานประกอบการใกล้เคียงตั้งแต่ดึก ทำให้นอนไม่หลับทุกคืน,ร้านค้าริมถนนเปิดเพลงดังถึงตี 2
e7d65d61-3d04-44fd-ac1a-a3a47bf5546a,CMP-20250506-01328,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000073,11111111-0001-0000-0000-000000000000,22222222-0001-0000-0000-000000000000,33333333-0001-0000-0000-000000000000,13.8664836,100.4473305,เกาะเกร็ด,นนทบุรี,บริเวณเกาะเกร็ด จ.นนทบุรี,2025-05-06 04:47:00,12.11,ffff0000-0000-0000-0000-000000000003,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011,True,2025-05-06 08:47:00,,,2025-05-06 04:47:00,2025-05-06 04:47:00,ท่อระบายน้ำอุดตัน น้ำขังสูงทุกครั้งที่ฝนตก ทรัพย์สินเสียหาย,ซอยข้างวัด น้ำขังสูงประมาณ 30 ซม.
3baf235f-ed93-4fa5-963d-b9cdae3eb277,CMP-20250304-01329,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000238,11111111-0004-0000-0000-000000000000,22222222-0015-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.8923281,100.4983446,เกาะเกร็ด,นนทบุรี,บริเวณเกาะเกร็ด จ.นนทบุรี,2025-03-04 14:52:00,43.84,ffff0000-0000-0000-0000-000000000005,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000029,True,2025-03-11 14:52:00,2025-03-05 15:52:00,,2025-03-04 14:52:00,2025-03-04 14:52:00,มีรถยนต์จอดขวางหน้าบ้านเป็นประจำ ออกรถไม่ได้ ไม่มีเจ้าของมาย้าย,ทะเบียนรถ กข-1234 จอดขวางทุกวัน
37d4346b-ab4e-4f20-99f3-187a94524793,CMP-20250420-01330,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000466,11111111-0004-0000-0000-000000000000,22222222-0015-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.8993486,100.5375729,ท่าอิฐ,นนทบุรี,บริเวณท่าอิฐ จ.นนทบุรี,2025-04-20 22:02:30,9.08,ffff0000-0000-0000-0000-000000000005,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000028,True,2025-04-27 22:02:00,2025-04-23 02:02:00,,2025-04-20 22:02:00,2025-04-20 22:02:00,แผงลอยรุกล้ำทางเท้าจนเดินไม่ได้ คนพิการและผู้สูงอายุเดินลำบากมาก,บริเวณตลาดเช้าหน้าวัด
6b41c5e5-1080-408e-9ee3-fb4d2318f56a,CMP-20250312-01331,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000250,11111111-0005-0000-0000-000000000000,22222222-0017-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.9280351,100.46069,เกาะเกร็ด,นนทบุรี,บริเวณเกาะเกร็ด จ.นนทบุรี,2025-03-12 13:19:00,40.74,ffff0000-0000-0000-0000-000000000005,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000033,True,2025-03-19 13:18:00,2025-03-18 20:18:00,,2025-03-12 13:18:00,2025-03-12 13:18:00,ผู้พิการในชุมชนต้องการความช่วยเหลือในการเดินทางไปรับบริการทางการแพทย์,พิการขา ไม่มีญาติดูแล อาศัยอยู่คนเดียว
8c68fffe-76b8-44fb-a1e0-94c9e9004df4,CMP-20250513-01332,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000212,11111111-0001-0000-0000-000000000000,22222222-0004-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.8609597,100.4873057,ปากเกร็ด,นนทบุรี,บริเวณปากเกร็ด จ.นนทบุรี,2025-05-13 00:51:00,18.33,ffff0000-0000-0000-0000-000000000005,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011,True,2025-05-20 00:51:00,2025-05-20 03:51:00,,2025-05-13 00:51:00,2025-05-13 00:51:00,ทางเท้าชำรุด กระเบื้องแตกและยกตัว เสี่ยงต่อการสะดุดล้ม,ทางเท้าหน้าโรงเรียนประถม
d6a61abd-718d-45ec-8f7d-767ade6ec09e,CMP-20250613-01333,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000151,11111111-0001-0000-0000-000000000000,22222222-0004-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8674459,100.4649048,อ้อมเกร็ด,นนทบุรี,บริเวณอ้อมเกร็ด จ.นนทบุรี,2025-06-13 02:59:18,24.85,ffff0000-0000-0000-0000-000000000001,44444444-0001-0000-0000-000000000000,,True,2025-06-16 02:59:00,,,2025-06-13 02:59:00,2025-06-13 02:59:00,ถนนมีหลุมบ่อขนาดใหญ่ ทำให้รถเสียหายและเกิดอุบัติเหตุบ่อยครั้ง ขอให้ดำเนินการซ่อมแซมโดยด่วน,บริเวณหน้าบ้านเลขที่ 123 ซอย 5
3f05fda6-41be-4ebf-9b43-45d695e40b79,CMP-20250117-01334,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000267,11111111-0001-0000-0000-000000000000,22222222-0004-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.855566,100.4525053,บ้านใหม่,นนทบุรี,บริเวณบ้านใหม่ จ.นนทบุรี,2025-01-17 12:03:00,19.69,ffff0000-0000-0000-0000-000000000002,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000012,True,2025-01-20 12:03:00,,,2025-01-17 12:03:00,2025-01-17 12:03:00,ไฟฟ้าสาธารณะดับมาหลายคืนแล้ว ทำให้มืดและไม่ปลอดภัย โดยเฉพาะเวลากลางคืน,ถนนสายหลักใกล้ตลาด
8eb74bd3-e745-40a1-8df2-c74e63316e88,CMP-20250607-01335,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000425,11111111-0002-0000-0000-000000000000,22222222-0005-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.9022682,100.4573108,ท่าอิฐ,นนทบุรี,บริเวณท่าอิฐ จ.นนทบุรี,2025-06-07 07:51:00,33.93,ffff0000-0000-0000-0000-000000000005,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000019,True,2025-06-14 07:51:00,2025-06-08 13:51:00,,2025-06-07 07:51:00,2025-06-07 07:51:00,ขยะไม่ได้รับการเก็บมาหลายวันแล้ว ส่งกลิ่นเหม็นรุนแรง รบกวนคนในชุมชน,ถังขยะหน้าหมู่บ้านล้นเต็ม
002dc499-55d6-400c-a957-6dbadd682e25,CMP-20250519-01336,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000484,11111111-0005-0000-0000-000000000000,22222222-0020-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.9181107,100.5163483,ท่าอิฐ,นนทบุรี,บริเวณท่าอิฐ จ.นนทบุรี,2025-05-19 09:21:00,33.22,ffff0000-0000-0000-0000-000000000006,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000031,True,2025-05-22 09:21:00,2025-05-24 13:21:00,2025-05-25 09:21:00,2025-05-19 09:21:00,2025-05-19 09:21:00,ขอสนับสนุนอุปกรณ์กีฬาและสถานที่สำหรับกิจกรรมเยาวชนในชุมชน,เยาวชนในชุมชนไม่มีพื้นที่ทำกิจกรรม เสี่ยงยาเสพติด
998d8971-9f23-451d-a89f-53017ebaa61e,CMP-20250608-01337,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000076,11111111-0003-0000-0000-000000000000,22222222-0009-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.9155539,100.5255711,คลองข่อย,นนทบุรี,บริเวณคลองข่อย จ.นนทบุรี,2025-06-08 23:44:00,13.35,ffff0000-0000-0000-0000-000000000006,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000024,True,2025-06-11 23:44:00,2025-06-10 04:44:00,2025-06-10 23:44:00,2025-06-08 23:44:00,2025-06-08 23:44:00,มีเสียงดังรบกวนจากสถานประกอบการใกล้เคียงตั้งแต่ดึก ทำให้นอนไม่หลับทุกคืน,ร้านค้าริมถนนเปิดเพลงดังถึงตี 2
81995a82-ad4d-4341-89e1-eb9964c79069,CMP-20250605-01338,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000148,11111111-0003-0000-0000-000000000000,22222222-0012-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8512701,100.5132612,คลองพระอุดม,นนทบุรี,บริเวณคลองพระอุดม จ.นนทบุรี,2025-06-05 16:39:00,49.92,ffff0000-0000-0000-0000-000000000004,44444444-0003-0000-0000-000000000000,,True,2025-06-08 16:38:00,,,2025-06-05 16:38:00,2025-06-05 16:38:00,ควันดำจากโรงงานแถวนี้ทำให้หายใจลำบาก กลิ่นฉุนมาก โดยเฉพาะตอนเช้า,โรงงานผลิตสีอยู่ห่างไปประมาณ 500 เมตร
8154ac5f-fa97-4f41-ad39-779de801ca01,CMP-20250702-01339,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000215,11111111-0002-0000-0000-000000000000,22222222-0005-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8558287,100.4889296,อ้อมเกร็ด,นนทบุรี,บริเวณอ้อมเกร็ด จ.นนทบุรี,2025-07-02 12:53:19,46.99,ffff0000-0000-0000-0000-000000000005,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000019,True,2025-07-05 12:53:00,2025-07-04 19:53:00,,2025-07-02 12:53:00,2025-07-02 12:53:00,มีการทิ้งขยะผิดที่ริมคลองสาธารณะ ทำให้น้ำเน่าเสียและส่งกลิ่นเหม็น,ริมคลองใกล้สะพานเก่า
d6f6d8df-162a-424c-9d28-0819bcbafc67,CMP-20250424-01340,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000120,11111111-0005-0000-0000-000000000000,22222222-0019-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.872328,100.4638899,ปากเกร็ด,นนทบุรี,บริเวณปากเกร็ด จ.นนทบุรี,2025-04-24 05:44:15,17.55,ffff0000-0000-0000-0000-000000000002,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000031,True,2025-05-01 05:44:00,,,2025-04-24 05:44:00,2025-04-24 05:44:00,ผู้พิการในชุมชนต้องการความช่วยเหลือในการเดินทางไปรับบริการทางการแพทย์,พิการขา ไม่มีญาติดูแล อาศัยอยู่คนเดียว
c9b55b2c-51a6-4d4e-a521-871d94a4f349,CMP-20250505-01341,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000353,11111111-0002-0000-0000-000000000000,22222222-0008-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.9119878,100.5312018,เกาะเกร็ด,นนทบุรี,บริเวณเกาะเกร็ด จ.นนทบุรี,2025-05-05 21:20:19,36.05,ffff0000-0000-0000-0000-000000000001,44444444-0002-0000-0000-000000000000,,True,2025-05-12 21:20:00,,,2025-05-05 21:20:00,2025-05-05 21:20:00,ต้นไม้ขนาดใหญ่ล้มทับถนนหลังพายุ ขวางการสัญจร,ถนนสายรองด้านทิศเหนือ
d17585c0-35ef-49c0-8fc2-e5cd900bca75,CMP-20250520-01342,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000342,11111111-0003-0000-0000-000000000000,22222222-0009-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.9016621,100.4843348,บางตลาด,นนทบุรี,บริเวณบางตลาด จ.นนทบุรี,2025-05-20 05:35:00,14.6,ffff0000-0000-0000-0000-000000000005,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000021,True,2025-05-23 05:35:00,2025-05-21 06:35:00,,2025-05-20 05:35:00,2025-05-20 05:35:00,ร้านอาหารข้างบ้านมีแมลงสาบและหนูชุกชุม ไม่ถูกสุขลักษณะ,ร้านอาหารตลาดนัด ไม่มีการล้างทำความสะอาด
258818e8-5349-486a-b911-0ad2e68fef44,CMP-20250407-01343,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000290,11111111-0003-0000-0000-000000000000,22222222-0010-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8701809,100.4748738,คลองข่อย,นนทบุรี,บริเวณคลองข่อย จ.นนทบุรี,2025-04-07 21:27:00,46.65,ffff0000-0000-0000-0000-000000000005,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025,True,2025-04-10 21:26:00,2025-04-09 04:26:00,,2025-04-07 21:26:00,2025-04-07 21:26:00,พบลูกน้ำยุงในบ่อน้ำและภาชนะรอบๆ บ้าน เสี่ยงโรคไข้เลือดออก,บ้านร้างข้างๆ มีน้ำขังหลายจุด
9deec589-0a98-4368-9372-3e77cf1a5c01,CMP-20250302-01344,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000459,11111111-0001-0000-0000-000000000000,22222222-0003-0000-0000-000000000000,33333333-0001-0000-0000-000000000000,13.8435272,100.4737664,บางตลาด,นนทบุรี,บริเวณบางตลาด จ.นนทบุรี,2025-03-02 15:30:17,26.28,ffff0000-0000-0000-0000-000000000004,44444444-0001-0000-0000-000000000000,,True,2025-03-02 19:30:00,,,2025-03-02 15:30:00,2025-03-02 15:30:00,ถนนมีหลุมบ่อขนาดใหญ่ ทำให้รถเสียหายและเกิดอุบัติเหตุบ่อยครั้ง ขอให้ดำเนินการซ่อมแซมโดยด่วน,บริเวณหน้าบ้านเลขที่ 123 ซอย 5
c8aaa057-fd24-489c-adcd-03bf2097a047,CMP-20250630-01345,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000396,11111111-0001-0000-0000-000000000000,22222222-0002-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8753443,100.458772,ปากเกร็ด,นนทบุรี,บริเวณปากเกร็ด จ.นนทบุรี,2025-06-30 21:10:18,42.37,ffff0000-0000-0000-0000-000000000005,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000015,True,2025-07-03 21:10:00,2025-07-02 03:10:00,,2025-06-30 21:10:00,2025-06-30 21:10:00,ถนนมีหลุมบ่อขนาดใหญ่ ทำให้รถเสียหายและเกิดอุบัติเหตุบ่อยครั้ง ขอให้ดำเนินการซ่อมแซมโดยด่วน,บริเวณหน้าบ้านเลขที่ 123 ซอย 5
8f4e633a-ef05-401d-ab83-e138ec0ca8a3,CMP-20250412-01346,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000463,11111111-0001-0000-0000-000000000000,22222222-0002-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.9028929,100.4732725,คลองพระอุดม,นนทบุรี,บริเวณคลองพระอุดม จ.นนทบุรี,2025-04-12 15:51:00,19.18,ffff0000-0000-0000-0000-000000000005,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014,True,2025-04-19 15:50:00,2025-04-17 22:50:00,,2025-04-12 15:50:00,2025-04-12 15:50:00,ทางเท้าชำรุด กระเบื้องแตกและยกตัว เสี่ยงต่อการสะดุดล้ม,ทางเท้าหน้าโรงเรียนประถม
a591324a-485a-490f-b0b2-82a86a046ff5,CMP-20250519-01347,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000351,11111111-0005-0000-0000-000000000000,22222222-0018-0000-0000-000000000000,33333333-0002-0000-0000-000000000000,13.9142114,100.5048157,คลองพระอุดม,นนทบุรี,บริเวณคลองพระอุดม จ.นนทบุรี,2025-05-19 15:47:00,31.94,ffff0000-0000-0000-0000-000000000005,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000035,True,2025-05-20 15:47:00,2025-05-22 20:47:00,,2025-05-19 15:47:00,2025-05-19 15:47:00,ผู้สูงอายุในครอบครัวยังไม่ได้รับเบี้ยยังชีพมา 3 เดือนแล้ว ขอให้ตรวจสอบ,อายุ 75 ปี เคยได้รับปกติ หยุดรับตั้งแต่เดือนมีนาคม
b6a67d3b-0ae9-480e-ba5d-7cc62fd05a4d,CMP-20250501-01348,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000506,11111111-0003-0000-0000-000000000000,22222222-0009-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.8596599,100.4577559,เกาะเกร็ด,นนทบุรี,บริเวณเกาะเกร็ด จ.นนทบุรี,2025-05-01 09:57:18,16.58,ffff0000-0000-0000-0000-000000000006,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000022,True,2025-05-08 09:57:00,2025-05-07 14:57:00,2025-05-09 14:57:00,2025-05-01 09:57:00,2025-05-01 09:57:00,ควันดำจากโรงงานแถวนี้ทำให้หายใจลำบาก กลิ่นฉุนมาก โดยเฉพาะตอนเช้า,โรงงานผลิตสีอยู่ห่างไปประมาณ 500 เมตร
eee1757d-ca1f-413f-a6e9-17bd973c523e,CMP-20250518-01349,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000350,11111111-0001-0000-0000-000000000000,22222222-0001-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.9232786,100.4677978,บางพลับ,นนทบุรี,บริเวณบางพลับ จ.นนทบุรี,2025-05-18 18:04:00,36.49,ffff0000-0000-0000-0000-000000000006,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011,True,2025-05-21 18:04:00,2025-05-21 23:04:00,2025-05-24 18:04:00,2025-05-18 18:04:00,2025-05-18 18:04:00,ถนนมีหลุมบ่อขนาดใหญ่ ทำให้รถเสียหายและเกิดอุบัติเหตุบ่อยครั้ง ขอให้ดำเนินการซ่อมแซมโดยด่วน,บริเวณหน้าบ้านเลขที่ 123 ซอย 5
2e3636c8-6318-4d2f-984a-84e490c5cdbc,CMP-20250627-01350,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000121,11111111-0004-0000-0000-000000000000,22222222-0016-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.9126711,100.5379144,อ้อมเกร็ด,นนทบุรี,บริเวณอ้อมเกร็ด จ.นนทบุรี,2025-06-27 14:34:00,22.9,ffff0000-0000-0000-0000-000000000006,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000028,True,2025-07-04 14:33:00,2025-07-05 19:33:00,2025-07-06 14:33:00,2025-06-27 14:33:00,2025-06-27 14:33:00,แผงลอยรุกล้ำทางเท้าจนเดินไม่ได้ คนพิการและผู้สูงอายุเดินลำบากมาก,บริเวณตลาดเช้าหน้าวัด
f6401099-981d-441f-8a98-15afbc6da4ec,CMP-20250613-01351,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000320,11111111-0004-0000-0000-000000000000,22222222-0016-0000-0000-000000000000,33333333-0002-0000-0000-000000000000,13.8357809,100.5107264,บางพลับ,นนทบุรี,บริเวณบางพลับ จ.นนทบุรี,2025-06-13 19:50:09,22.46,ffff0000-0000-0000-0000-000000000005,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000030,True,2025-06-14 19:50:00,2025-06-17 03:50:00,,2025-06-13 19:50:00,2025-06-13 19:50:00,มีป้ายโฆษณาขนาดใหญ่ติดผิดกฎหมายบดบังทัศนวิสัยที่ทางโค้ง,ทางโค้งหักศอกหน้าปั๊มน้ำมัน
f9db571d-726b-4578-9061-1dc586ea782a,CMP-20250513-01352,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000345,11111111-0001-0000-0000-000000000000,22222222-0002-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.8324501,100.5129448,ท่าอิฐ,นนทบุรี,บริเวณท่าอิฐ จ.นนทบุรี,2025-05-13 10:48:00,24.97,ffff0000-0000-0000-0000-000000000006,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000015,True,2025-05-20 10:47:00,2025-05-22 15:47:00,2025-05-24 10:47:00,2025-05-13 10:47:00,2025-05-13 10:47:00,ทางเท้าชำรุด กระเบื้องแตกและยกตัว เสี่ยงต่อการสะดุดล้ม,ทางเท้าหน้าโรงเรียนประถม
7d735eac-fb92-4eac-a443-ca96699b42b0,CMP-20250207-01353,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000548,11111111-0003-0000-0000-000000000000,22222222-0010-0000-0000-000000000000,33333333-0004-0000-0000-000000000000,13.8350695,100.4993003,คลองพระอุดม,นนทบุรี,บริเวณคลองพระอุดม จ.นนทบุรี,2025-02-07 06:38:07,8.77,ffff0000-0000-0000-0000-000000000005,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000022,True,2025-02-14 06:38:00,2025-02-09 08:38:00,,2025-02-07 06:38:00,2025-02-07 06:38:00,ควันดำจากโรงงานแถวนี้ทำให้หายใจลำบาก กลิ่นฉุนมาก โดยเฉพาะตอนเช้า,โรงงานผลิตสีอยู่ห่างไปประมาณ 500 เมตร
56cb48c3-e9aa-4ecb-a7d5-0d1de2fd5a3e,CMP-20250315-01354,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000512,11111111-0001-0000-0000-000000000000,22222222-0001-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8622474,100.5201608,บ้านใหม่,นนทบุรี,บริเวณบ้านใหม่ จ.นนทบุรี,2025-03-15 15:26:00,20.84,ffff0000-0000-0000-0000-000000000005,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000013,True,2025-03-18 15:26:00,2025-03-19 22:26:00,,2025-03-15 15:26:00,2025-03-15 15:26:00,ท่อระบายน้ำอุดตัน น้ำขังสูงทุกครั้งที่ฝนตก ทรัพย์สินเสียหาย,ซอยข้างวัด น้ำขังสูงประมาณ 30 ซม.
dabffa33-77b9-41d8-ab6f-ab5fca08b21c,CMP-20250219-01355,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000053,11111111-0001-0000-0000-000000000000,22222222-0003-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.859117,100.450749,ท่าอิฐ,นนทบุรี,บริเวณท่าอิฐ จ.นนทบุรี,2025-02-19 06:33:07,22.22,ffff0000-0000-0000-0000-000000000005,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014,True,2025-02-22 06:33:00,2025-02-23 08:33:00,,2025-02-19 06:33:00,2025-02-19 06:33:00,ถนนมีหลุมบ่อขนาดใหญ่ ทำให้รถเสียหายและเกิดอุบัติเหตุบ่อยครั้ง ขอให้ดำเนินการซ่อมแซมโดยด่วน,บริเวณหน้าบ้านเลขที่ 123 ซอย 5
2d910715-392d-461a-ab39-3b8404262258,CMP-20250510-01356,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000184,11111111-0001-0000-0000-000000000000,22222222-0002-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8304938,100.5251675,ท่าอิฐ,นนทบุรี,บริเวณท่าอิฐ จ.นนทบุรี,2025-05-10 22:41:28,28.82,ffff0000-0000-0000-0000-000000000004,44444444-0001-0000-0000-000000000000,,True,2025-05-13 22:41:00,,,2025-05-10 22:41:00,2025-05-10 22:41:00,ไฟฟ้าสาธารณะดับมาหลายคืนแล้ว ทำให้มืดและไม่ปลอดภัย โดยเฉพาะเวลากลางคืน,ถนนสายหลักใกล้ตลาด
7813e8c4-b8e0-4162-ab88-9f793db629b8,CMP-20250316-01357,00000000-0000-0000-0000-000000000001,cccc0001-0000-0000-0000-000000000001,00000001-0000-0000-0000-000000000479,11111111-0003-0000-0000-000000000000,22222222-0009-0000-0000-000000000000,33333333-0003-0000-0000-000000000000,13.8493986,100.5331897,คลองพระอุดม,นนทบุรี,บริเวณคลองพระอุดม จ.นนทบุรี,2025-03-16 19:46:00,47.15,ffff0000-0000-0000-0000-000000000006,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000024,True,2025-03-19 19:46:00,2025-03-17 23:46:00,2025-03-19 19:46:00,2025-03-16 19:46:00,2025-03-16 19:46:00,ร้านอาหารข้างบ้านมีแมลงสาบและหนูชุกชุม ไม่ถูกสุขลักษณะ,ร้านอาหารตลาดนัด ไม่มีการล้างทำความสะอาด
