workflow_log_id,complaint_id,from_status_id,to_status_id,action_type,action_by,action_role_id,action_note,action_datetime,ip_address,pending_reason,assigned_team_id,assigned_user
57681e3d-76db-4d53-ba2a-9fac72d6f626,ac6f41d6-2e39-41ad-a596-a05879753282,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-03-27 01:32:03,192.168.2.226,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014
a082894f-7d1d-4941-93c1-d10b03a4e266,ac6f41d6-2e39-41ad-a596-a05879753282,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-03-27 22:32:00,192.168.2.226,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014
cabdb7ab-5379-4010-97c8-47d083e7b1f7,ac6f41d6-2e39-41ad-a596-a05879753282,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-28 19:32:00,192.168.10.196,,,
a0441bf3-07a6-4d63-84ab-ee82f3651a2b,a326caf5-605e-4985-b9ad-6be83398fcbb,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000031,aaaa0001-0000-0000-0000-000000000002,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-23 09:40:14,192.168.6.192,,,
0ec33c22-c003-4027-ac82-1b0278907998,a326caf5-605e-4985-b9ad-6be83398fcbb,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000004,REJECT,00000001-0000-0000-0000-000000000031,aaaa0001-0000-0000-0000-000000000002,ปฏิเสธเรื่องร้องเรียน เนื่องจากไม่อยู่ในขอบเขตความรับผิดชอบ,2025-05-24 07:40:00,192.168.6.192,,,
301fe49e-2fc5-427f-a224-53f7a2b4653a,303a97ea-44fe-4eba-9fe5-8304b1814631,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-19 16:47:13,192.168.4.215,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
cb6718dc-0d2d-454d-bc31-5350019eb9ac,303a97ea-44fe-4eba-9fe5-8304b1814631,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-20 11:47:00,192.168.4.215,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
075440d3-28ff-4d25-83dc-4bbe8d07cebe,303a97ea-44fe-4eba-9fe5-8304b1814631,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-21 06:47:00,192.168.5.92,,,
3a1fda13-cc45-44a1-a303-78a63ed0f0f5,a2711c9d-f71c-4339-be4e-6c1aa27c5acf,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000022,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-04-12 01:31:06,192.168.6.71,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000022
ff42079f-21b3-4a9b-a66d-04f0a343a028,a2711c9d-f71c-4339-be4e-6c1aa27c5acf,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000022,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-04-12 11:31:00,192.168.6.71,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000022
ed5fe027-3ea6-4cac-a22f-354ab555a21e,a2711c9d-f71c-4339-be4e-6c1aa27c5acf,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000022,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-12 21:31:00,192.168.7.120,,,
87f02a7d-350d-49c2-9422-2fcd6ce2db04,a2711c9d-f71c-4339-be4e-6c1aa27c5acf,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000246,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-04-13 07:31:00,192.168.8.87,,,
a69905bc-40ff-4672-a52a-450712301a6e,7ba9d01a-8c5f-4024-991f-1ac2a1293c51,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000012,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-09 13:15:23,192.168.1.136,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000012
a4f4f381-ee84-44b4-b237-c012867f2201,7ba9d01a-8c5f-4024-991f-1ac2a1293c51,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000012,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-09 23:15:23,192.168.1.136,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000012
469ce5c3-9b1b-447e-97cf-760d3ef76732,7ba9d01a-8c5f-4024-991f-1ac2a1293c51,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000012,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-10 09:15:23,192.168.3.204,,,
280395e7-24d3-4196-87f3-c40d95af3885,2d5487c7-74fb-435c-9946-442e4e7d829c,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-12 18:35:21,192.168.2.232,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
194854f5-9fb5-49b1-981c-ad15004fe64a,2d5487c7-74fb-435c-9946-442e4e7d829c,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-13 14:35:00,192.168.2.232,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
82578a49-2d40-43b2-b69d-768773af7700,2d5487c7-74fb-435c-9946-442e4e7d829c,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-14 10:35:00,192.168.5.55,,,
5c7c7f1f-1457-4e05-acc3-5170761f07b0,ba89a470-d69d-415b-949f-5a8b75af0c2f,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000162,aaaa0001-0000-0000-0000-000000000004,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-12 23:25:00,192.168.1.45,,,
cf313e75-2991-4472-8c02-0ce0f32b72c0,649efa90-6578-4fdd-8ebe-cd6a53a1dd02,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-18 16:36:27,192.168.10.197,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
98c12258-e612-4754-b412-efd842342228,649efa90-6578-4fdd-8ebe-cd6a53a1dd02,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-19 11:36:00,192.168.10.197,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
c4f50dcb-33bf-4776-af43-10d3f136113e,649efa90-6578-4fdd-8ebe-cd6a53a1dd02,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-20 06:36:00,192.168.7.124,,,
9c82927a-4306-42ca-bcd2-f2fd295a113f,4844a5ce-bf9d-4d7a-b082-a83c2db67ad0,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-04-10 14:37:23,192.168.2.198,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
1b092994-0660-47f6-be45-ed688bad408c,4844a5ce-bf9d-4d7a-b082-a83c2db67ad0,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-04-11 02:37:23,192.168.2.198,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
b386db91-d3b2-49e2-90a7-4333f5b156c7,4844a5ce-bf9d-4d7a-b082-a83c2db67ad0,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-11 10:37:23,192.168.10.196,,,
aeb1453b-7740-41f9-96a3-dda86522b3f2,8d9f2fa4-8761-46e5-b174-448aaf871ba3,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-26 05:29:20,192.168.1.231,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
32fe3f5a-6a8e-4cea-b8d0-34ded87429b3,8d9f2fa4-8761-46e5-b174-448aaf871ba3,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-26 20:29:00,192.168.1.231,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
63add962-f1b7-414f-a5f3-a660bf021464,4776dd09-6c3b-4cf0-856d-2f93582f6d5f,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-27 16:40:12,192.168.3.100,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
e87876e8-fc89-475a-89ca-5917c794ef6d,4776dd09-6c3b-4cf0-856d-2f93582f6d5f,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-27 21:40:00,192.168.3.100,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
409a0da5-9638-4578-a7a7-ad1787ab1f6c,4776dd09-6c3b-4cf0-856d-2f93582f6d5f,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-28 02:40:00,192.168.9.148,,,
291e6330-38e6-4a22-91fc-9462b9a84d2e,61c351df-501a-42e3-a2e7-ac0d03c03378,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000019,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-29 13:52:10,192.168.4.149,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000019
457b2639-c786-45a4-b318-9971069dbd45,61c351df-501a-42e3-a2e7-ac0d03c03378,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000019,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-29 19:52:10,192.168.4.149,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000019
a3fdaeaf-5c81-4708-bfa7-bf46a94059fa,61c351df-501a-42e3-a2e7-ac0d03c03378,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000019,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-29 23:52:10,192.168.6.56,,,
08b7b47d-159f-4021-a0ac-e2d8cb351143,c2057910-a6a3-450b-96a7-159c6afb1d0a,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-04-22 11:42:23,192.168.8.7,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000017
c9779930-4328-49fb-a576-82f33bfc2193,c2057910-a6a3-450b-96a7-159c6afb1d0a,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-04-22 22:42:23,192.168.8.7,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000017
de34407a-782c-44f8-b0d4-09b319cf2691,b31d7af1-7b8b-4895-b7eb-47ef5c235141,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-11 21:07:26,192.168.6.130,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
4f828cfc-22f1-4bf1-b1be-ce48422a5eef,b31d7af1-7b8b-4895-b7eb-47ef5c235141,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-12 12:07:00,192.168.6.130,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
b2d81e8c-e80b-43d0-bc51-a17a9f23b628,3f07d745-5413-4863-835f-0d2610904747,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-07-04 16:23:18,192.168.2.186,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000017
aebc71f4-52fb-4f5d-aa5f-26a0f42112b7,3f07d745-5413-4863-835f-0d2610904747,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-07-04 18:23:18,192.168.2.186,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000017
c349c73c-2f0d-4153-adb2-9dde22ea1f37,3f07d745-5413-4863-835f-0d2610904747,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-07-05 02:23:18,192.168.4.183,,,
814f3b63-458d-49cc-b1d2-499fc845bbab,3f07d745-5413-4863-835f-0d2610904747,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000223,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-07-05 12:23:18,192.168.4.249,,,
88c92092-a242-49cb-a175-06fe32e16aa3,ca7f12df-6f42-4e16-b627-295138206d3e,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-24 07:41:05,192.168.7.209,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014
a16594b8-164a-46b8-a4ba-e61a3c8ac067,ca7f12df-6f42-4e16-b627-295138206d3e,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-24 09:41:05,192.168.7.209,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014
b5e97e4f-0036-4847-8a98-b84def7b6bd0,ca7f12df-6f42-4e16-b627-295138206d3e,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-24 21:41:05,192.168.10.94,,,
5139d574-133f-4c4e-ae0b-0fc71140c69c,33bdb313-e29d-4aa4-becb-41d20c518349,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-04 09:18:15,192.168.5.159,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
d7d59b50-d99f-449a-9b44-2f53035fd4da,33bdb313-e29d-4aa4-becb-41d20c518349,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-05 05:18:00,192.168.5.159,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
22a67de7-e5b0-43e5-bfc3-0a2942ab12fd,ebf47b1d-1eb0-409f-87a9-26d78c72a255,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000026,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-03-13 18:42:04,192.168.10.160,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000026
f3d04be4-f0c0-4eec-81d4-0540d46be011,ebf47b1d-1eb0-409f-87a9-26d78c72a255,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000026,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-03-14 14:42:00,192.168.10.160,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000026
30fd6ea1-4ae7-4340-a4b4-db01648a1b6e,ebf47b1d-1eb0-409f-87a9-26d78c72a255,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000026,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-15 10:42:00,192.168.7.178,,,
f269ff78-a353-4180-9f7b-754528e5122e,ebf47b1d-1eb0-409f-87a9-26d78c72a255,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000403,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-03-16 06:42:00,192.168.5.164,,,
59248cb7-8073-44b6-bf7d-1ab703ad08ae,8872fdbe-d220-40ef-a61d-a530b404da44,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000020,aaaa0001-0000-0000-0000-000000000002,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-05 15:10:15,192.168.10.31,,,
1aac0cd0-4f84-455b-a2f1-ee5379026d2b,8872fdbe-d220-40ef-a61d-a530b404da44,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000004,REJECT,00000001-0000-0000-0000-000000000020,aaaa0001-0000-0000-0000-000000000002,ปฏิเสธเรื่องร้องเรียน เนื่องจากไม่อยู่ในขอบเขตความรับผิดชอบ,2025-06-05 20:10:15,192.168.10.31,,,
fc00b756-6b9f-4c9d-83a9-cc992cb3b29f,0822b511-89ba-4625-8fa5-358d4de19e6a,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000018,aaaa0001-0000-0000-0000-000000000002,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-04-21 15:42:22,192.168.8.128,,,
6f4d921d-1c4e-42a5-a85a-73a45cbf3f87,0822b511-89ba-4625-8fa5-358d4de19e6a,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000004,REJECT,00000001-0000-0000-0000-000000000018,aaaa0001-0000-0000-0000-000000000002,ปฏิเสธเรื่องร้องเรียน เนื่องจากไม่อยู่ในขอบเขตความรับผิดชอบ,2025-04-22 12:42:00,192.168.8.128,,,
2f4e3e0f-4e4a-4360-a695-a3ac81e6d9fb,52b8788b-82f1-49f4-a7fe-46d3f4685a32,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000481,aaaa0001-0000-0000-0000-000000000004,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-09 15:52:00,192.168.5.102,,,
bf95ca9c-3150-490c-b1a0-b0e89e2b6eda,7618a52f-0fe0-4246-9986-33984dbe0618,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000023,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-06 21:26:21,192.168.10.118,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000023
09953e12-0237-42d8-9c70-dc93a90f3267,7618a52f-0fe0-4246-9986-33984dbe0618,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000023,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-07 16:26:00,192.168.10.118,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000023
889036a3-64ea-4e46-adae-c4c9f9128b11,7618a52f-0fe0-4246-9986-33984dbe0618,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000023,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-08 11:26:00,192.168.4.117,,,
cc3c4306-1f7d-48f4-a8f0-6809d188a9cf,7618a52f-0fe0-4246-9986-33984dbe0618,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000054,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-06-09 06:26:00,192.168.6.208,,,
