sla_id,complaint_id,sla_type,sla_name,start_time,due_time,target_minutes,response_time_minutes,resolution_time_minutes,is_breached,breached_at,breached_reason,is_active,created_at,updated_at
d30549c2-cb90-4577-b3db-a4f802348bdf,64348c96-b51f-4f76-bd22-30a14e77da24,RESOLUTION,MEDIUM,2025-06-09 10:02:00,2025-06-12 10:02:00,4320,420,840,False,,,True,2025-06-09 10:02:00,2025-06-09 10:02:00
fb986d1f-2302-4b5d-872c-373d838b6a41,ebef013c-12b0-437d-8932-75c91ae57b66,RESOLUTION,LOW,2025-04-28 12:26:00,2025-05-05 12:26:00,10080,720,1440,False,,,True,2025-04-28 12:26:00,2025-04-28 12:26:00
a0fba972-1722-4758-9482-d95eac297e3a,34b1676b-e0fe-4b4b-b612-fb6bb8fe7d9d,RESOLUTION,MEDIUM,2025-05-28 13:56:00,2025-05-31 13:56:00,4320,1080,3240,False,,,True,2025-05-28 13:56:00,2025-05-28 13:56:00
ad6da9dd-df58-43c7-84f2-c68bd158f599,bef9ff2d-1fe7-41e6-972e-82a3ba30defb,RESOLUTION,MEDIUM,2025-05-02 10:01:00,2025-05-05 10:01:00,4320,,,True,2025-05-05 10:01:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-02 10:01:00,2025-05-02 10:01:00
8df958f1-cde4-4830-8fd5-1f3ea95dc1c8,ee790415-076c-49e1-b301-6bad4251b3a8,RESOLUTION,MEDIUM,2025-06-02 16:45:00,2025-06-05 16:45:00,4320,180,,True,2025-06-05 16:45:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-02 16:45:00,2025-06-02 16:45:00
f5d8b5ef-041c-451b-899a-c0228e1d98b0,9c358d33-ab60-433e-b7d7-8501b9a6e048,RESOLUTION,MEDIUM,2025-05-24 17:17:00,2025-05-27 17:17:00,4320,1440,2880,False,,,True,2025-05-24 17:17:00,2025-05-24 17:17:00
a4c3d0ef-ad21-4cbd-886c-4fb4ff48ab5f,e3627adf-cfad-428f-8228-922061f82321,RESOLUTION,HIGH,2025-05-02 04:14:00,2025-05-03 04:14:00,1440,180,480,False,,,True,2025-05-02 04:14:00,2025-05-02 04:14:00
4e95a6b2-ef23-42db-9cdf-45e8f08ae019,60730de5-f828-4370-a42e-8907e57f22c7,RESOLUTION,MEDIUM,2025-04-28 12:07:00,2025-05-01 12:07:00,4320,840,1680,False,,,True,2025-04-28 12:07:00,2025-04-28 12:07:00
cc50bd77-1335-4522-9552-c7076f0d2440,fb10a065-000a-4acc-b7a8-1ef4c075ab38,RESOLUTION,MEDIUM,2025-06-02 23:16:00,2025-06-05 23:16:00,4320,660,1320,False,,,True,2025-06-02 23:16:00,2025-06-02 23:16:00
458767d2-15ad-4cb9-97a5-760060323e38,0dc20d01-829a-43fe-9b17-aaa18e654d0b,RESOLUTION,LOW,2025-05-06 05:54:00,2025-05-13 05:54:00,10080,,,True,2025-05-13 05:54:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-06 05:54:00,2025-05-06 05:54:00
42397bc0-1fdc-4641-8349-0e98451b6a70,5573bdb2-3bd5-4f1e-9c29-6fc67e399e86,RESOLUTION,HIGH,2025-05-03 20:35:00,2025-05-04 20:35:00,1440,480,,True,2025-05-04 20:35:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-03 20:35:00,2025-05-03 20:35:00
06371e4d-fd19-4ba1-8b09-ee4a10661726,79c355a0-824f-4773-988f-45eec1239a47,RESOLUTION,MEDIUM,2025-05-29 17:15:00,2025-06-01 17:15:00,4320,540,600,False,,,True,2025-05-29 17:15:00,2025-05-29 17:15:00
225a68be-c215-411c-b4be-bb9079cae98a,ae09264c-85bc-4957-b76b-77a1a385c7fc,RESOLUTION,MEDIUM,2025-02-15 00:17:00,2025-02-18 00:17:00,4320,900,2700,False,,,True,2025-02-15 00:17:00,2025-02-15 00:17:00
be37ea61-29dc-4fe8-a531-157494eaaece,c9ffd36e-ab6f-4a0f-b456-248a311c28ea,RESOLUTION,CRITICAL,2025-06-06 16:04:00,2025-06-06 20:04:00,240,,,True,2025-06-06 20:04:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-06 16:04:00,2025-06-06 16:04:00
b5587c46-9313-42c4-a399-4bb73ea4c9cf,3042d07a-6444-454f-b292-3af589c66e40,RESOLUTION,MEDIUM,2025-06-23 06:10:00,2025-06-26 06:10:00,4320,1380,4140,False,,,True,2025-06-23 06:10:00,2025-06-23 06:10:00
5545b45b-65c3-4460-bf74-0e3e3552e114,91891204-ebd0-4844-aa9c-5c084be08230,RESOLUTION,LOW,2025-03-05 16:39:00,2025-03-12 16:39:00,10080,660,1980,False,,,True,2025-03-05 16:39:00,2025-03-05 16:39:00
ea73e9f4-0f8e-4cbb-87f7-adf8fb616b2f,425a27cd-4d4a-4ba3-aa21-109374c8df7a,RESOLUTION,CRITICAL,2025-04-23 18:50:00,2025-04-23 22:50:00,240,180,360,True,2025-04-23 22:50:00,"เกินกำหนด SLA 120 นาที (target 240 นาที, actual 360 นาที)",True,2025-04-23 18:50:00,2025-04-23 18:50:00
4a16930e-2984-4314-8b2a-b82d03b7e7c3,1b5523d5-8e9d-4bf0-9764-d1b18504c60b,RESOLUTION,CRITICAL,2025-04-13 14:50:00,2025-04-13 18:50:00,240,240,480,True,2025-04-13 18:50:00,"เกินกำหนด SLA 240 นาที (target 240 นาที, actual 480 นาที)",True,2025-04-13 14:50:00,2025-04-13 14:50:00
245295ae-3962-4f73-a715-10a759ea1f8b,0e808b6d-6233-4915-9e7f-8bde1e7c0eb4,RESOLUTION,MEDIUM,2025-06-23 06:54:00,2025-06-26 06:54:00,4320,1260,3780,False,,,True,2025-06-23 06:54:00,2025-06-23 06:54:00
61b6b9b5-a557-4f3c-a986-d5216dd74986,f5c18d3b-65f8-44a3-87ad-a5072c5c802a,RESOLUTION,MEDIUM,2025-05-25 14:16:00,2025-05-28 14:16:00,4320,900,,True,2025-05-28 14:16:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-25 14:16:00,2025-05-25 14:16:00
9e31135a-baba-476c-ad71-e84b11c31dcf,87ef4267-912f-410b-9cdf-02294a15f4d8,RESOLUTION,LOW,2025-04-27 19:21:00,2025-05-04 19:21:00,10080,360,720,False,,,True,2025-04-27 19:21:00,2025-04-27 19:21:00
b9e1b3ba-450a-4d9b-a21d-c553d9ade2ea,7e35746b-19d9-4ee0-a8ec-adf9e9ef7cec,RESOLUTION,MEDIUM,2025-05-08 23:37:00,2025-05-11 23:37:00,4320,420,840,False,,,True,2025-05-08 23:37:00,2025-05-08 23:37:00
1b7bb405-9d29-4650-a172-cefe3724c53e,a46f0930-0ac3-49d8-8ad8-2bea9e397af8,RESOLUTION,MEDIUM,2025-06-22 11:36:00,2025-06-25 11:36:00,4320,1020,2040,False,,,True,2025-06-22 11:36:00,2025-06-22 11:36:00
c058e3f6-50a9-4386-84df-29c1ee616a95,7b67bfd1-bc43-4549-8c09-330f516f0906,RESOLUTION,LOW,2025-01-24 09:04:00,2025-01-31 09:04:00,10080,840,2520,False,,,True,2025-01-24 09:04:00,2025-01-24 09:04:00
3555c6d6-3964-486b-ba6d-bc401623a52b,5a5db1a2-5f1f-4025-80cc-a02d720b4857,RESOLUTION,MEDIUM,2025-06-02 12:00:00,2025-06-05 12:00:00,4320,1080,2160,False,,,True,2025-06-02 12:00:00,2025-06-02 12:00:00
7f903832-beff-481e-b5dd-2c5803a0ecc5,587cad52-a299-494d-84b4-306d521063dd,RESOLUTION,LOW,2025-06-09 12:19:00,2025-06-16 12:19:00,10080,660,1080,False,,,True,2025-06-09 12:19:00,2025-06-09 12:19:00
5384c11f-0af6-4d00-9fa8-4b4ca52173c5,b1ecbad9-08ae-452a-b1a2-bcbd709f22bf,RESOLUTION,MEDIUM,2025-03-23 18:16:00,2025-03-26 18:16:00,4320,720,1080,False,,,True,2025-03-23 18:16:00,2025-03-23 18:16:00
30f35ab9-a361-48f1-a0e5-573f1f49378c,2e0cd324-b07e-4f58-9d3e-cf754dbdc627,RESOLUTION,MEDIUM,2025-05-13 10:12:00,2025-05-16 10:12:00,4320,1260,,True,2025-05-16 10:12:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-13 10:12:00,2025-05-13 10:12:00
08df1ff0-937a-4b95-9346-c998b15fda68,266fecab-83a7-404f-94f8-dc58d3985109,RESOLUTION,CRITICAL,2025-06-09 23:36:00,2025-06-10 03:36:00,240,840,2520,True,2025-06-10 03:36:00,"เกินกำหนด SLA 2,280 นาที (target 240 นาที, actual 2,520 นาที)",True,2025-06-09 23:36:00,2025-06-09 23:36:00
d0dca91d-b4ca-4911-b8dc-bd9276b379ed,ca8ad8fe-2b86-4730-9cbe-12b1080a4aea,RESOLUTION,MEDIUM,2025-06-16 15:49:00,2025-06-19 15:49:00,4320,120,180,False,,,True,2025-06-16 15:49:00,2025-06-16 15:49:00
9ef448b0-8a29-490f-9f8f-ca7ccba51632,3722299a-79f6-4c50-8238-76b3832267a6,RESOLUTION,MEDIUM,2025-02-19 16:17:00,2025-02-22 16:17:00,4320,480,960,False,,,True,2025-02-19 16:17:00,2025-02-19 16:17:00
2f5a8012-ee6e-416b-9aa6-cc8c224c33ee,7f3b8b74-df50-4325-9eda-a8f94433eeab,RESOLUTION,MEDIUM,2025-05-19 12:00:00,2025-05-22 12:00:00,4320,240,480,False,,,True,2025-05-19 12:00:00,2025-05-19 12:00:00
bcfcb17a-ef44-4e75-9b48-cc60a6bfca0c,77a7745d-9376-4cc4-8bf8-49d7c9b51422,RESOLUTION,LOW,2025-06-27 14:21:00,2025-07-04 14:21:00,10080,300,600,False,,,True,2025-06-27 14:21:00,2025-06-27 14:21:00
715ab374-aed2-4b62-bcd0-69a591737556,2d4b16d3-baa4-40ba-a7b3-2344f0874756,RESOLUTION,MEDIUM,2025-05-30 10:27:00,2025-06-02 10:27:00,4320,300,1500,False,,,True,2025-05-30 10:27:00,2025-05-30 10:27:00
4253161e-9d74-43ba-9f40-18c10fbfd058,5c157d5c-0a44-4b90-aac9-764782f380be,RESOLUTION,MEDIUM,2025-06-27 15:35:00,2025-06-30 15:35:00,4320,1020,2040,False,,,True,2025-06-27 15:35:00,2025-06-27 15:35:00
32f2e056-d650-4f9c-8e48-760fe87244d8,5b44f072-cb91-4f8b-a3b1-5222c3519d51,RESOLUTION,HIGH,2025-06-25 14:08:00,2025-06-26 14:08:00,1440,,,True,2025-06-26 14:08:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-25 14:08:00,2025-06-25 14:08:00
453b307e-2233-42de-a0a2-678956ecff86,b5c675d3-cb5f-4f97-a0cc-4c43294bc923,RESOLUTION,MEDIUM,2025-05-19 12:58:00,2025-05-22 12:58:00,4320,240,660,False,,,True,2025-05-19 12:58:00,2025-05-19 12:58:00
6885924d-6f0b-44bb-9319-5647830ad7ed,1ea486c7-ae6b-45d5-90d7-a143757920f3,RESOLUTION,LOW,2025-06-28 11:08:00,2025-07-05 11:08:00,10080,,,False,,,True,2025-06-28 11:08:00,2025-06-28 11:08:00
d49b9291-25f3-4ec7-a9ba-98607f3ae55a,e7e1713b-e494-4de9-8554-a32146b8e653,RESOLUTION,MEDIUM,2025-07-04 19:48:00,2025-07-07 19:48:00,4320,720,1140,False,,,True,2025-07-04 19:48:00,2025-07-04 19:48:00
a3e564ed-5d78-4e99-9109-42a4a2e0b197,8059b001-2c13-4725-b68d-901787e54a7f,RESOLUTION,MEDIUM,2025-04-11 05:26:00,2025-04-14 05:26:00,4320,,,True,2025-04-14 05:26:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-11 05:26:00,2025-04-11 05:26:00
7f74c34d-5487-461a-98a1-4e61f70810c8,11d9429f-f42c-4ce7-864f-d683b91415cd,RESOLUTION,MEDIUM,2025-05-15 07:29:00,2025-05-18 07:29:00,4320,540,960,False,,,True,2025-05-15 07:29:00,2025-05-15 07:29:00
8c462c69-a0ab-4546-ab69-2cf881d3d18b,f735fbfd-a755-41e1-b88a-48a7003b4840,RESOLUTION,LOW,2025-06-13 17:03:00,2025-06-20 17:03:00,10080,1380,4140,False,,,True,2025-06-13 17:03:00,2025-06-13 17:03:00
793c668f-134f-4e73-a452-ddd6d4f89771,f137f67a-b2e6-4b7c-8044-a5a6cbed38df,RESOLUTION,MEDIUM,2025-02-18 14:17:00,2025-02-21 14:17:00,4320,840,1680,False,,,True,2025-02-18 14:17:00,2025-02-18 14:17:00
79d9b97e-ec2c-42ee-a5ef-430d5deb20bd,a17c8aba-66a5-4a53-bbae-fefe1f82fa79,RESOLUTION,CRITICAL,2025-06-09 12:41:00,2025-06-09 16:41:00,240,480,,True,2025-06-09 16:41:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-09 12:41:00,2025-06-09 12:41:00
9d16a797-f9d5-46c9-8327-6275098f4c1c,4026657d-ad71-4e78-81d6-f2d3a64bddfe,RESOLUTION,MEDIUM,2025-06-05 17:39:00,2025-06-08 17:39:00,4320,240,480,False,,,True,2025-06-05 17:39:00,2025-06-05 17:39:00
a7a383f7-fef1-404b-b6cd-0b014ec071c3,fa523efc-d2dd-49ff-8c71-a11a7561d1b1,RESOLUTION,LOW,2025-05-28 01:14:00,2025-06-04 01:14:00,10080,360,900,False,,,True,2025-05-28 01:14:00,2025-05-28 01:14:00
10953a34-2be1-4078-8fdd-49683d816d77,0a2b8caa-d8c0-46a4-923a-4c23033992c3,RESOLUTION,MEDIUM,2025-06-22 16:29:00,2025-06-25 16:29:00,4320,60,720,False,,,True,2025-06-22 16:29:00,2025-06-22 16:29:00
685a5f34-6f78-44dc-a41f-6ba2d75fc3b5,79d30537-4e85-443a-8deb-81f632164c70,RESOLUTION,MEDIUM,2025-05-27 14:55:00,2025-05-30 14:55:00,4320,300,600,False,,,True,2025-05-27 14:55:00,2025-05-27 14:55:00
0f0dc052-cccf-495f-811a-298842ee556c,115d2418-6ee8-4d3d-a8eb-98ce6d760f28,RESOLUTION,MEDIUM,2025-03-02 17:37:00,2025-03-05 17:37:00,4320,,,True,2025-03-05 17:37:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-03-02 17:37:00,2025-03-02 17:37:00
cc2a9b3e-6ee8-49e9-981f-c5abe03bd1fc,a5b90e38-1b58-49fb-99bf-d77f403ebe63,RESOLUTION,MEDIUM,2025-05-03 17:06:00,2025-05-06 17:06:00,4320,,,True,2025-05-06 17:06:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-03 17:06:00,2025-05-03 17:06:00
e6bd1987-3289-4ec0-8bce-d10f5cb4ed84,c92600c9-5c45-434d-b84d-b4c44f904723,RESOLUTION,LOW,2025-06-03 12:03:00,2025-06-10 12:03:00,10080,1020,3060,False,,,True,2025-06-03 12:03:00,2025-06-03 12:03:00
47d5ae0b-91f9-4370-ada3-55b9c00359e3,59753eb2-d274-4317-8022-5e0a91232e15,RESOLUTION,MEDIUM,2025-06-25 07:06:00,2025-06-28 07:06:00,4320,480,1440,False,,,True,2025-06-25 07:06:00,2025-06-25 07:06:00
193b59ec-e96f-469d-a2e4-7d3fd7835afa,21be19cf-7e75-4870-9cf9-c0162061f7e3,RESOLUTION,MEDIUM,2025-04-11 15:16:00,2025-04-14 15:16:00,4320,660,,True,2025-04-14 15:16:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-11 15:16:00,2025-04-11 15:16:00
a56f5f60-682b-4369-b7b4-9f05fa0780d5,232e1432-bf0e-4598-b83d-dd6d6c4bd874,RESOLUTION,MEDIUM,2025-06-30 07:34:00,2025-07-03 07:34:00,4320,660,960,False,,,True,2025-06-30 07:34:00,2025-06-30 07:34:00
a2eac6b5-ec22-48a3-a4af-f8d5b52c79f2,5d3059e7-0394-4241-a172-314bdd7d52c3,RESOLUTION,HIGH,2025-06-15 13:39:00,2025-06-16 13:39:00,1440,1380,4140,True,2025-06-16 13:39:00,"เกินกำหนด SLA 2,700 นาที (target 1,440 นาที, actual 4,140 นาที)",True,2025-06-15 13:39:00,2025-06-15 13:39:00
601009fa-e544-467f-b1cd-fbfd79e0425b,6591f160-3459-4b36-8dc1-82632e4e4343,RESOLUTION,MEDIUM,2025-06-13 03:44:00,2025-06-16 03:44:00,4320,300,,True,2025-06-16 03:44:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-13 03:44:00,2025-06-13 03:44:00
afc69d36-98a6-4dbc-81e6-aab6ffa130fb,541bbbff-524c-4bf1-a183-9ff7b194df14,RESOLUTION,LOW,2025-05-30 05:57:00,2025-06-06 05:57:00,10080,120,420,False,,,True,2025-05-30 05:57:00,2025-05-30 05:57:00
c8abc472-2e2c-4e74-9a0d-450d96125bac,0ec1407c-fd13-4195-b3a4-9177e7404a0a,RESOLUTION,MEDIUM,2025-06-06 03:24:00,2025-06-09 03:24:00,4320,1440,4320,False,,,True,2025-06-06 03:24:00,2025-06-06 03:24:00
7cac4c1a-a5e2-41b5-aef4-70b43ef5b8b5,ae7a13b8-fe20-4759-8dbb-67203cb9b51c,RESOLUTION,CRITICAL,2025-06-12 17:58:00,2025-06-12 21:58:00,240,420,900,True,2025-06-12 21:58:00,"เกินกำหนด SLA 660 นาที (target 240 นาที, actual 900 นาที)",True,2025-06-12 17:58:00,2025-06-12 17:58:00
7ee47a67-467b-49bc-b929-4efc0b263333,63c49d6c-e588-43ba-b43d-b78d29b27ccf,RESOLUTION,MEDIUM,2025-04-28 04:11:00,2025-05-01 04:11:00,4320,660,,True,2025-05-01 04:11:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-28 04:11:00,2025-04-28 04:11:00
3614df4e-397b-4fd1-bae5-c661bb5f4666,982354ba-4f32-4fb3-9c4b-e91af15b699b,RESOLUTION,MEDIUM,2025-06-06 14:32:00,2025-06-09 14:32:00,4320,1080,3240,False,,,True,2025-06-06 14:32:00,2025-06-06 14:32:00
36fbe623-8ef4-43f8-ace8-d1fe67e23fd8,a15415a5-33da-4a7e-8418-2a906d78c2e1,RESOLUTION,LOW,2025-05-07 10:11:00,2025-05-14 10:11:00,10080,1320,,True,2025-05-14 10:11:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-07 10:11:00,2025-05-07 10:11:00
79becbe3-2983-4fda-9d18-7bc70954ea65,5f87bf6c-0171-4f20-940c-565dad41a43c,RESOLUTION,CRITICAL,2025-06-23 05:35:00,2025-06-23 09:35:00,240,660,1260,True,2025-06-23 09:35:00,"เกินกำหนด SLA 1,020 นาที (target 240 นาที, actual 1,260 นาที)",True,2025-06-23 05:35:00,2025-06-23 05:35:00
beab6492-711e-4f5f-98f1-8d970f66571a,f9a2f69d-f690-4bc7-9d82-61f52607c9a7,RESOLUTION,LOW,2025-05-17 16:07:00,2025-05-24 16:07:00,10080,900,2700,False,,,True,2025-05-17 16:07:00,2025-05-17 16:07:00
f382f520-f91e-4d34-8c12-3161f5c6877a,aa2d8e84-f840-43d4-a54d-330807cecbea,RESOLUTION,CRITICAL,2025-05-27 23:42:00,2025-05-28 03:42:00,240,540,900,True,2025-05-28 03:42:00,"เกินกำหนด SLA 660 นาที (target 240 นาที, actual 900 นาที)",True,2025-05-27 23:42:00,2025-05-27 23:42:00
3aaeda46-3b5c-454d-854c-e1f74fe298e1,c5085941-f018-4597-b650-08a7ff932b36,RESOLUTION,MEDIUM,2025-04-26 14:42:00,2025-04-29 14:42:00,4320,240,480,False,,,True,2025-04-26 14:42:00,2025-04-26 14:42:00
6be02286-b8b1-4a80-9bea-829ae6135dd4,b6fc9f2d-caf8-4bcb-8a63-6714cf2ced45,RESOLUTION,MEDIUM,2025-06-20 19:43:00,2025-06-23 19:43:00,4320,420,840,False,,,True,2025-06-20 19:43:00,2025-06-20 19:43:00
f2d283db-f08a-478a-9228-4c91f66deba9,7340d05e-c8dd-4078-8d1d-a286a988ef8a,RESOLUTION,MEDIUM,2025-04-19 04:22:00,2025-04-22 04:22:00,4320,360,900,False,,,True,2025-04-19 04:22:00,2025-04-19 04:22:00
29e36a72-1b82-4efc-8eba-db7c089c3ec8,1010de08-a00b-447c-8263-80688013a7cc,RESOLUTION,LOW,2025-06-12 20:29:00,2025-06-19 20:29:00,10080,1260,2520,False,,,True,2025-06-12 20:29:00,2025-06-12 20:29:00
92012d33-c607-4e2b-b567-d9f45554539d,03968312-34da-4a5a-b3b9-be8da4974bb4,RESOLUTION,LOW,2025-05-27 17:29:00,2025-06-03 17:29:00,10080,,,True,2025-06-03 17:29:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-27 17:29:00,2025-05-27 17:29:00
48e1a701-340f-418e-9d92-41f463375aea,0e3d7610-03fb-447f-aba3-2303d865a36f,RESOLUTION,MEDIUM,2025-06-16 22:26:00,2025-06-19 22:26:00,4320,120,,True,2025-06-19 22:26:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-16 22:26:00,2025-06-16 22:26:00
0ca31e79-87e4-486b-9af1-40e911849d1f,6d830215-9102-449b-8e41-9ff076a8fa9c,RESOLUTION,LOW,2025-05-27 11:24:00,2025-06-03 11:24:00,10080,300,600,False,,,True,2025-05-27 11:24:00,2025-05-27 11:24:00
6789e33e-0cb9-49ba-b1a6-1757da984b0f,d7f93d00-7f1c-45f2-b800-68582d1cc51d,RESOLUTION,MEDIUM,2025-05-21 15:48:00,2025-05-24 15:48:00,4320,,,True,2025-05-24 15:48:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-21 15:48:00,2025-05-21 15:48:00
931f5ecb-032d-4146-a341-d7d5dff3b8b3,eb5f1d56-3dc9-479b-8eb7-ea4b014d4889,RESOLUTION,MEDIUM,2025-06-19 14:31:00,2025-06-22 14:31:00,4320,1080,3240,False,,,True,2025-06-19 14:31:00,2025-06-19 14:31:00
fa3513d2-8f21-4b49-8eec-bd2f3d60e919,48a6bddd-d4bc-4609-8279-774d67dd1a75,RESOLUTION,HIGH,2025-06-02 20:14:00,2025-06-03 20:14:00,1440,120,780,False,,,True,2025-06-02 20:14:00,2025-06-02 20:14:00
063ae430-bf1d-4811-999a-1433a38f876d,fc5c57a3-5b2d-4c6f-9691-f759eb3fd660,RESOLUTION,MEDIUM,2025-06-12 12:59:00,2025-06-15 12:59:00,4320,360,600,False,,,True,2025-06-12 12:59:00,2025-06-12 12:59:00
4b2cb7c8-d3f6-4522-a3ca-b7247fea3aad,9ef8ec52-c3e2-48bd-88f6-a19e2c452743,RESOLUTION,MEDIUM,2025-04-18 14:03:00,2025-04-21 14:03:00,4320,540,1080,False,,,True,2025-04-18 14:03:00,2025-04-18 14:03:00
c288409c-457e-423e-ba22-65a530c34d85,9cdb52ef-345e-4d3e-9be0-e241ea830100,RESOLUTION,LOW,2025-03-27 13:15:00,2025-04-03 13:15:00,10080,,,True,2025-04-03 13:15:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-03-27 13:15:00,2025-03-27 13:15:00
99261d27-cc1b-45c9-817d-a56cdebe6720,8417eb6c-a183-46a7-8e27-0ad05c48af72,RESOLUTION,MEDIUM,2025-03-21 02:23:00,2025-03-24 02:23:00,4320,300,540,False,,,True,2025-03-21 02:23:00,2025-03-21 02:23:00
37e515a0-e291-4fe2-9c4c-6a00d5e0ffbf,a3b8b8ae-2f90-4108-b9ac-74ac7df15644,RESOLUTION,MEDIUM,2025-06-07 18:34:00,2025-06-10 18:34:00,4320,180,,True,2025-06-10 18:34:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-07 18:34:00,2025-06-07 18:34:00
ec8ddbfe-ae98-4347-82d0-acc24262b5d0,4239dd89-0f9e-4cf7-95c9-d04141ffb91b,RESOLUTION,MEDIUM,2025-02-25 09:23:00,2025-02-28 09:23:00,4320,1260,2520,False,,,True,2025-02-25 09:23:00,2025-02-25 09:23:00
d5817a57-e11e-4f1d-9661-3f2ea96db17b,3a3f8964-de07-4492-ae57-b245d5a30b16,RESOLUTION,MEDIUM,2025-04-13 18:23:00,2025-04-16 18:23:00,4320,1140,3420,False,,,True,2025-04-13 18:23:00,2025-04-13 18:23:00
307e1601-f507-4402-a0ba-f6ffe8979108,c891d355-af24-4636-b0b7-e7805bcc2943,RESOLUTION,MEDIUM,2025-06-06 07:00:00,2025-06-09 07:00:00,4320,1320,2640,False,,,True,2025-06-06 07:00:00,2025-06-06 07:00:00
4172cc1a-a3aa-452c-8cc9-ed2947ce5055,42b0da45-b14a-4c01-90e3-4fc6b960c8fd,RESOLUTION,LOW,2025-06-18 12:52:00,2025-06-25 12:52:00,10080,600,1260,False,,,True,2025-06-18 12:52:00,2025-06-18 12:52:00
527fe2d9-41e1-431f-b50e-2281e1212497,f9de2ddb-dfd8-4d8c-947c-7a495f89f94d,RESOLUTION,MEDIUM,2025-05-26 22:43:00,2025-05-29 22:43:00,4320,240,1500,False,,,True,2025-05-26 22:43:00,2025-05-26 22:43:00
e1e7e1ad-2ce0-45ab-a2cb-df54dd3b875d,ef84d5b8-4647-4aa4-a8c7-67e1829b79ce,RESOLUTION,LOW,2025-07-01 22:04:00,2025-07-08 22:04:00,10080,720,840,False,,,True,2025-07-01 22:04:00,2025-07-01 22:04:00
843c440d-d42d-43a2-94c9-8c2135a23dca,0dc84c5f-0867-47ca-bd2b-f57822e78b40,RESOLUTION,MEDIUM,2025-06-02 23:42:00,2025-06-05 23:42:00,4320,600,1200,False,,,True,2025-06-02 23:42:00,2025-06-02 23:42:00
912fa9f4-72ed-4e79-81b9-9aa0415fd236,91723cfc-44a6-4b43-ae54-c42837da619d,RESOLUTION,MEDIUM,2025-04-24 18:18:00,2025-04-27 18:18:00,4320,1080,2160,False,,,True,2025-04-24 18:18:00,2025-04-24 18:18:00
966ca3d2-28ff-4953-a99e-65cc1d71e7e9,fbbc6af9-cd22-4deb-a301-74bd417e6289,RESOLUTION,CRITICAL,2025-04-21 16:33:00,2025-04-21 20:33:00,240,660,1260,True,2025-04-21 20:33:00,"เกินกำหนด SLA 1,020 นาที (target 240 นาที, actual 1,260 นาที)",True,2025-04-21 16:33:00,2025-04-21 16:33:00
95a44753-ad74-4069-9073-300895da556d,22579ace-3054-4046-adb4-33552e55cd59,RESOLUTION,MEDIUM,2025-04-24 10:58:00,2025-04-27 10:58:00,4320,,,True,2025-04-27 10:58:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-24 10:58:00,2025-04-24 10:58:00
7f6d61a9-a0bd-4919-a886-a97a42b2fd1b,b7088584-6fad-43d5-9979-74168ae05754,RESOLUTION,MEDIUM,2025-06-29 16:42:00,2025-07-02 16:42:00,4320,120,1020,False,,,True,2025-06-29 16:42:00,2025-06-29 16:42:00
41230d2a-53c3-4d4b-9fd8-8c4600cd3bec,56896999-0a11-4579-a721-f5607d7993dd,RESOLUTION,LOW,2025-05-14 00:24:00,2025-05-21 00:24:00,10080,300,780,False,,,True,2025-05-14 00:24:00,2025-05-14 00:24:00
6ee54049-178c-4733-af4f-bc247648485e,edd303b5-c031-44d8-9fb0-cd43664c74aa,RESOLUTION,MEDIUM,2025-06-11 04:37:00,2025-06-14 04:37:00,4320,720,2160,False,,,True,2025-06-11 04:37:00,2025-06-11 04:37:00
